,Gene-Identifier,X211WA,X076ER,X164MY,X331HA,X011DA,X349LE,X288BE,X296NY,X215HE,X092NO,X261EN,X223LI,X154AN,X111MA,X379BA,X035SI,X158KU,X121LE,X183AN,X031ER,X075DA,X136ER,X174HE,X018GU,X142SW,X086LI,X330IG,X172SA,X304VE,X259AB,X376FR,X166JO,X085RY,X040TH,X185NY,X045OL,X372LU,X309EV,X307EG,X087BU,X138BR,X327EN,X319AN,X112FR,X204FA,X188AH,X216AN,X178WA,X281BR,X029AN,X240SM,X225KA,X192LA,X231CA,X132VI,X119AN,X048SA,X318KI,X095NI,X019ER,X380MO,X246TA,X341UL,X243BE,X347JA,X196SA,X325OS,X345VI,X115LU,X157HA,X041LA,X242KR,X377DE,X210NI,X161JO,X374BR,X123ER,X170FA,X028JA,X298LA,X003WI,X036AR,X229LA,X101GL,X049SA,X285FL,X187OL,X202NI,X171SO,X069EK,X373LI,X283AN,X276EK,X258VE,X005JO,X122FO,X282WI,X350JO,X310WI,X297PE,X352AN,X160LU,X027JO,X214WI,X137TH,X284JE,X268AR,X057FR,X191SA,X176TH,X146HO,X360RI,X054BO,X084GE,X213BI,X059HO,X128SA,X024BJ,X264LA,X150JO,X074KA,X072TE,X056EN,X089HO,X262SP,X014ER,X249LU,X126AS,X371AS,X055SV,X081UL,X079JA,X365MA,X275WE,X015HE,X165AN,X221LU,X333SI,X218BE,X260LI,X382GU,X361NO,X113SO,X199PO,X351OL,X356AL,X206RI,X219WO,X117KO,X184LO,X125WA,X063PE,X052ZA,X010BJ,X244SO,X071AV,X342BL,X336MO,X026NA
150,235272_at,6.134652,5.525523,6.538581,5.596583,6.881644,6.875049,6.274208,5.841974,5.928609,6.812906,5.53138,7.000373,6.309174,7.311303,5.457705,6.551854,6.372002,5.172034,5.279086,5.594393,5.918117,6.808744,6.866552,5.67973,6.070795,6.705639,6.714149,6.716763,6.343598,6.748152,6.920564,5.209313,5.454776,7.22187,6.039985,5.645723,7.296995,5.443007,6.60668,5.96568,6.605132,6.908745,6.787742,7.328536,6.7056,6.856606,5.408124,5.322522,6.044539,6.858937,5.525588,7.106674,7.295471,6.753752,6.837213,5.610249,5.501834,6.9034,7.075267,6.331815,6.075846,5.681693,6.928855,5.489661,5.661806,4.770523,6.176945,5.930637,6.39607,6.172353,5.864304,5.785743,6.462217,6.457974,6.820769,6.845073,6.647058,7.660165,5.469674,6.886255,7.103453,6.886832,5.078252,6.798815,5.677339,5.726225,6.077646,6.234656,6.814899,6.374701,7.085093,4.824718,6.923591,7.239717,6.760613,7.106561,5.459377,6.00983,6.045389,5.997316,5.623675,6.007798,5.462454,5.141973,5.582013,6.422489,7.038813,6.921426,8.101784,6.171542,5.44848,6.881473,7.051474,7.022505,6.932319,5.35369,6.958865,7.191374,7.097185,6.542881,5.951625,6.616886,5.633933,5.168407,6.279341,6.172979,5.86538,6.271942,6.964414,7.004516,6.571414,6.483413,5.756618,6.907785,6.429128,6.269662,6.804417,5.735624,6.749223,6.934516,5.745028,6.543978,7.113364,7.260233,6.781835,7.162361,6.78469,7.38553,6.914845,6.263532,6.993725,5.442112,6.945127,5.767054,5.275988,6.738875,6.391197,5.710725,7.343402
151,238439_at,6.400966,6.612657,7.249927,7.097503,6.849232,7.849573,6.970048,7.294154,6.758553,7.153048,6.117346,6.457671,8.214567,6.932337,6.930391,7.115093,7.437718,7.131897,6.74129,6.759857,7.532169,7.414103,6.669056,5.616057,6.685948,6.694168,7.325265,6.586139,7.813901,6.088069,7.085484,7.125684,6.864857,7.891095,7.662683,7.003925,6.559711,7.318096,6.79015,6.36551,7.931437,7.611459,5.993933,6.742382,7.220505,7.260798,8.793089,6.618377,7.30977,8.130898,6.709539,6.218565,7.975137,6.446323,6.599759,7.197867,7.508739,6.666816,7.403295,6.606197,7.646673,6.823874,7.228736,7.171308,7.08926,7.40655,8.067443,6.323609,7.645049,7.280894,7.29715,6.863532,6.626239,6.779819,6.984441,7.586438,6.496204,7.234482,5.210795,6.428093,7.367642,7.104372,6.35399,6.798181,6.853807,6.071591,7.736563,7.13198,6.717031,7.763254,5.721997,6.678835,6.628841,6.774985,6.42206,6.820636,6.811012,7.802574,6.999099,7.298869,7.022194,7.25291,7.851641,7.505244,6.267992,5.957707,6.817539,6.732678,7.642493,6.411032,8.315848,7.186324,7.900614,8.408479,7.348498,7.207522,4.235931,6.656848,6.848056,7.102437,5.659557,8.108235,6.331561,8.385705,7.269854,6.352848,6.583195,6.860119,7.288316,7.059949,6.917186,6.981727,8.15009,6.596209,7.984961,6.66991,6.509613,5.929575,7.407068,6.560849,7.310076,6.393963,8.118722,6.237671,7.971943,6.769441,7.826162,6.642417,7.259334,6.228167,7.131369,7.235417,7.76663,7.492615,7.820475,6.670219,8.018286,7.13137,6.393231
152,200628_s_at,7.048618,7.27954,6.978248,7.927169,7.027202,7.844976,7.481726,7.823354,5.221357,6.953343,6.938178,5.465556,8.137192,4.80183,6.804341,6.876942,6.934427,7.194631,8.368258,6.797565,8.240603,6.843718,7.763538,6.7349,7.290795,5.098541,6.613606,7.501955,7.120904,7.175707,6.741547,6.396191,6.619025,7.047346,7.858419,6.417727,6.905788,7.063276,6.728979,7.315244,6.815273,7.828705,7.222224,6.704137,7.145731,7.95661,8.663398,7.47508,7.399574,8.035681,6.701373,6.793198,8.170942,7.068919,5.046359,7.013886,7.571663,7.197905,6.825391,7.476989,7.006916,7.334614,7.961853,7.363252,7.615073,6.360198,6.888509,6.684083,7.9464,6.310902,7.641059,7.681182,6.448996,7.015952,7.702283,7.383532,6.167546,7.314266,7.114888,6.11177,5.072546,7.629289,6.86382,6.536602,7.483513,7.124273,7.792681,7.288614,7.513507,8.237096,6.695261,6.820094,7.168347,7.380775,7.414088,6.844446,6.868817,7.399459,7.043431,7.282931,7.726185,7.048295,7.551572,6.661402,7.189592,6.741166,6.689753,5.044075,7.099213,6.993493,7.194207,7.751544,8.62608,8.203746,7.578969,6.573814,4.517372,7.161245,6.54766,7.991259,6.503981,6.797309,7.264087,7.588842,6.549024,6.401459,7.258699,5.986491,6.123039,6.26837,4.981073,6.811474,7.274613,7.457289,7.530605,6.738707,6.974277,7.22764,6.912284,6.490495,8.068174,6.263456,8.01328,7.336775,8.219696,6.838699,5.998403,6.906792,7.437793,6.914032,7.044767,6.808856,7.911344,7.167516,7.80063,6.280448,7.688283,8.219928,6.608071
153,208726_s_at,7.984679,8.339245,8.46265,8.717325,8.373145,8.841334,8.379707,8.841104,8.303901,8.756231,7.809769,8.68552,8.678754,9.008972,8.538772,8.850032,8.106336,8.374857,9.687038,8.266066,9.050016,8.398886,8.419865,8.273953,8.764052,8.830772,8.929921,8.356634,8.789547,8.161737,8.836789,9.171355,8.391491,9.044305,8.878636,9.398444,8.451033,8.217185,8.615734,8.507903,8.907051,8.845945,8.557126,8.158045,8.472064,8.567707,8.694886,8.228795,8.411877,10.311247,8.456705,8.293383,9.294919,8.475825,8.43091,8.335428,8.523512,8.590116,8.832697,8.528739,8.832677,8.62454,8.922799,8.509773,8.557464,8.363408,8.716949,7.581148,8.760247,8.113943,8.576014,8.623013,9.260444,8.854355,8.705845,8.68096,8.609075,8.336707,8.202334,8.876655,8.847747,9.006973,8.329324,8.537704,8.942757,8.73861,9.500965,8.205064,8.776743,9.111145,8.704533,8.650391,8.76482,9.421798,8.323279,8.538419,8.4354,8.976417,8.552631,8.863497,8.72013,8.662952,8.580196,8.907336,8.097129,8.410967,8.32039,9.037599,8.507486,8.392986,8.322796,8.814684,8.673358,9.01274,8.518394,7.702166,9.527248,8.612622,8.668057,9.499802,8.209288,8.869779,8.488289,8.734422,8.772391,8.60706,8.561042,8.527305,9.433278,9.042269,7.916682,8.504637,8.746033,9.064227,9.009796,8.682016,9.032336,8.594716,8.260863,8.507027,8.928907,8.390195,9.224986,8.3975,9.333804,9.080388,8.681835,8.2193,9.107465,8.449487,8.777041,8.776703,9.375591,8.424535,9.153132,8.955088,9.356229,9.349836,8.296003
154,229097_at,6.658588,7.346645,6.547585,8.004983,6.968378,7.584537,7.019165,8.985403,6.99966,6.82644,6.968881,7.514311,7.130795,7.928364,6.386309,6.784809,7.05577,6.984107,7.819695,7.009664,7.732892,6.620185,6.817234,6.668945,7.113308,7.07451,6.623135,6.892007,6.952043,6.793928,7.346261,7.777863,6.618325,7.610832,7.26622,7.866622,7.96082,6.873741,6.719982,7.210436,7.641043,8.139442,7.594019,6.876099,6.63503,7.568132,7.306537,7.078493,6.170456,7.806442,6.857804,6.937417,7.53233,6.938641,6.843385,7.13372,7.99639,6.958011,7.639009,7.024552,7.237212,8.184879,8.049085,6.875062,7.851637,6.521451,7.14509,6.410711,7.499456,6.529651,6.80245,7.184148,7.21725,6.34912,7.564825,6.691165,6.62613,8.117019,7.212301,6.924647,7.70488,7.236444,6.884547,7.351042,6.953726,7.4383,8.891939,5.949353,7.238189,7.533979,8.142046,7.108066,6.864681,8.039771,6.916275,7.074613,7.447025,7.790976,7.057405,7.39491,7.014108,6.842343,7.082256,7.446549,6.828152,6.674733,7.495882,7.232394,7.087175,6.297171,6.544571,7.20391,8.17809,7.628691,6.887318,6.659084,7.820885,7.181339,7.125347,9.291617,6.454542,7.941208,7.006096,7.057769,7.172027,7.636698,6.930636,6.863861,7.423271,7.422984,6.961512,6.764847,7.765133,7.107982,7.169443,6.712184,7.48919,6.846767,6.950643,6.591875,7.736265,6.967969,7.508206,7.067118,7.522292,7.491667,7.012359,6.987686,7.26016,7.099707,7.423487,7.004985,6.975853,7.08515,6.911767,7.781439,7.347623,9.179625,7.088777
155,225142_at,6.129876,6.203336,6.81106,5.900233,5.761178,6.183445,6.280182,6.409796,6.331635,6.919235,6.235236,6.6776,6.74231,6.295827,6.101951,6.158369,6.753295,5.974588,6.392422,6.171744,6.624662,5.989795,6.169079,6.971049,6.461614,6.967607,6.137808,6.307144,6.265077,7.19417,6.897217,6.548031,6.978762,6.511054,6.405707,6.557418,6.492432,6.399715,6.081848,5.037517,6.639602,7.614991,6.887505,6.664898,6.601573,6.852415,6.53887,6.274531,6.065797,7.757205,6.273513,6.213583,7.459182,5.646102,6.124308,5.755164,7.443693,6.419304,7.120935,5.32622,6.664889,6.14334,6.306615,6.382098,6.4335,6.122207,6.859468,6.542425,6.754566,5.580051,6.016429,5.992874,6.832401,5.989663,6.786713,6.893897,6.442151,6.45917,5.616587,6.45726,5.808027,6.477149,5.643738,6.687571,6.189178,6.483265,6.844485,6.205116,5.787831,6.822451,5.986366,6.942338,6.0451,7.298295,6.373647,6.491628,6.406825,6.497155,6.470821,6.547144,6.42078,6.197187,6.860237,5.913028,6.447099,6.676359,6.097554,6.612317,6.149079,6.512733,6.893458,6.545716,6.983218,6.388465,5.522757,6.204946,6.864293,6.661339,6.746442,5.9202,6.474073,6.21278,5.579492,6.348019,6.941654,6.943232,6.350659,6.188739,6.079227,6.065243,5.908371,6.469604,7.149487,7.097598,7.548159,5.929436,7.167971,6.307747,5.873212,5.639581,6.852515,7.0277,5.893527,6.230498,6.447169,7.3822,6.125142,6.294069,6.355364,7.42634,6.624422,6.482418,6.205119,5.680277,6.685236,7.109635,6.34848,6.405172,6.208224
156,222493_s_at,7.112469,7.359036,7.519065,7.382396,7.466892,7.559146,6.981928,7.710302,7.527882,7.241961,7.316008,7.421061,8.21452,7.706794,6.709203,7.429763,7.352773,7.528971,7.847496,7.392576,7.804121,7.073444,7.383498,6.955419,7.389104,7.07158,7.387102,7.483636,7.571604,7.417027,7.919248,7.887071,7.051018,7.707518,7.748565,8.074114,7.488792,7.501384,7.142816,7.44987,7.099823,7.451252,7.720846,7.409518,7.494187,7.842198,7.277981,7.452004,7.270507,7.98087,7.183063,6.81133,7.753081,6.599816,7.14266,7.205126,7.518078,7.488932,7.42512,7.596323,7.992884,7.355346,6.890697,7.320335,7.530876,6.974145,7.50767,7.339845,7.533643,7.054518,7.769746,7.336067,7.822168,6.441395,7.740131,7.151679,6.473166,7.276277,7.513478,6.892475,7.726303,7.348586,7.09921,7.373426,7.080727,8.26461,7.928997,6.908432,7.931149,7.7975,7.4624,7.161338,7.02142,7.848,7.490052,7.504153,7.043328,7.734194,7.926543,7.568297,7.304315,7.504392,7.639255,7.626952,7.026458,7.228637,7.359796,7.68684,7.645488,7.538672,7.318061,8.047415,7.993217,7.551055,7.429152,7.128533,7.717686,7.1292,7.649824,7.690542,6.33871,7.414271,7.344014,7.240169,7.202563,7.252423,8.105942,7.266833,7.606943,8.030294,7.196603,7.448636,7.237622,7.562008,7.389489,7.033088,7.422801,7.31176,6.890716,7.255505,7.408461,7.545533,7.804232,6.503117,7.659754,7.803627,6.991677,7.19354,7.346811,7.285697,7.821273,7.474137,7.706065,7.5497,7.283348,7.927754,7.585643,8.069073,7.130612
157,238593_at,7.753054,7.181597,6.587038,5.666146,7.456283,7.369297,7.172605,7.132049,6.355761,7.141997,6.725746,6.750933,6.288548,6.39399,6.650937,6.154823,6.530709,6.463094,6.082062,7.478664,7.069122,6.164598,6.760747,6.189662,6.597343,6.768728,6.282419,6.789847,7.154116,7.091675,6.370714,7.216628,8.063933,6.749133,6.998798,6.227854,6.365471,6.468808,6.89641,5.987545,8.145342,8.628201,6.379528,6.648762,6.871135,6.685245,6.94035,6.117864,6.841255,7.890754,6.815183,6.90383,6.841854,6.429336,7.531845,7.384446,8.111765,7.279931,6.862727,5.894778,7.027035,6.403186,7.070163,6.560714,7.068064,7.108792,7.609287,5.986152,6.820646,7.27215,6.889897,6.175135,6.566361,7.131752,7.319572,7.31569,6.125216,6.547796,6.195304,5.93871,7.543982,7.525041,6.556449,8.013277,6.051557,6.294897,7.326921,7.047848,6.701776,7.478418,6.849126,8.113566,5.980423,6.434465,7.249919,6.548346,7.536549,7.458933,5.942688,6.721235,5.586968,6.201242,6.857332,7.223362,6.570116,6.759335,5.724574,7.201272,6.571259,5.296145,6.620563,7.075112,7.081242,6.568716,6.837902,7.943164,7.057455,7.553824,6.657884,5.901757,6.1472,7.950334,6.26311,6.874286,6.649409,7.780302,6.089907,7.287563,7.16768,7.80888,7.335291,7.289379,7.777658,7.549215,7.811814,7.196962,8.297513,6.417256,7.449698,6.229715,6.538146,6.929932,6.846487,6.155304,6.778817,6.235292,6.827747,6.035479,6.344472,8.172902,6.645891,7.348934,6.989768,6.358268,5.565922,6.458148,7.889167,7.549063,6.879708
158,214754_at,6.065006,4.316853,6.009308,6.634718,6.11339,6.436246,5.214557,6.741906,4.797259,4.920481,5.129804,4.894816,6.474579,5.210624,6.202278,6.521324,5.963797,5.747734,5.7641,6.154754,5.372229,5.841014,5.704805,5.142201,6.008667,5.801728,5.147694,5.830922,5.63203,5.810511,6.517405,6.448492,6.35569,5.990625,6.716388,5.099395,5.745594,4.775768,5.795528,6.235276,5.492118,6.923493,5.932878,6.150944,6.070789,5.444268,6.030043,5.08569,6.658093,6.849411,6.464149,6.281637,5.862541,5.791378,4.873454,5.339356,6.479471,5.702596,6.419742,6.285211,6.209689,6.771367,6.47341,6.102694,7.024876,6.151695,6.235975,6.351724,5.768014,5.855761,6.441119,6.273174,6.74372,4.906105,5.755871,5.640219,6.406558,5.355038,5.338055,5.853695,6.237126,6.713568,5.934864,5.386063,5.589082,5.944592,5.70674,5.800119,6.276749,6.032796,6.718994,6.437552,5.67242,6.917214,6.537038,4.965755,6.338603,5.884586,6.587654,5.109065,5.917002,5.030505,5.940929,5.231459,6.069063,5.431072,6.251217,6.033171,5.821385,4.469927,6.523855,6.451971,6.264423,6.442018,6.776383,6.191819,4.897951,5.665722,4.66142,5.969933,4.828517,6.200997,5.152771,5.99849,5.999601,6.953377,4.732275,6.09336,6.844198,6.200298,4.635914,6.047033,6.455206,6.138443,7.017098,5.807809,6.021188,5.464167,6.310108,5.541192,5.151476,5.144384,6.220704,5.787976,6.49051,5.574108,5.796013,4.912802,5.75684,5.769915,5.706921,5.256085,5.869884,4.918083,5.854067,4.575404,6.04329,6.312825,6.024791
159,213844_at,6.622968,6.128357,7.706159,5.726026,6.095066,6.578901,6.649104,6.53029,6.774237,7.012868,6.918142,6.292966,6.411909,7.193097,6.470542,6.684366,7.006419,6.167414,6.560354,6.044317,5.763185,7.068663,6.846181,6.328505,6.737075,7.629732,6.904056,5.52032,5.950081,6.426404,6.231325,6.35652,6.649725,6.156388,5.824944,6.849902,6.293236,6.853709,6.778139,6.807036,6.033522,6.345406,6.848508,6.209839,6.080894,6.337693,6.199661,6.414132,6.558413,5.904284,7.250037,8.459683,6.367069,6.83746,7.250235,5.64088,6.386546,6.681582,6.518719,5.911023,5.840718,5.882228,5.946913,6.618771,6.106608,6.871051,6.54313,7.265244,7.628041,7.079238,6.528982,6.38849,7.298046,7.591722,6.297955,6.380421,9.091645,5.832985,6.310344,6.410436,6.321364,6.398685,6.711301,5.865327,6.255837,6.434476,6.196928,6.754924,6.163042,6.199475,7.028128,6.189991,5.726004,5.920071,6.42634,6.194647,6.495485,6.039241,6.939029,6.94007,7.642999,6.218183,6.48097,6.331336,6.883973,8.041499,6.103056,6.125411,7.187551,6.958528,5.872555,5.486669,6.190265,5.610935,6.006564,6.97088,7.755467,6.249646,6.480916,6.286831,7.706361,6.045278,7.792593,6.507896,7.259942,6.444092,6.202699,6.759234,5.762871,5.427387,7.000291,6.679173,5.96371,6.330395,5.689777,7.619709,6.620952,6.089583,6.716664,6.747575,6.282767,6.332712,6.020795,6.677837,5.631258,6.249886,6.972846,6.931118,5.44641,5.980879,6.280092,6.572938,5.911843,6.091569,7.022524,6.2393,5.705509,5.576916,6.284988
160,226767_s_at,5.708367,6.21867,6.016371,6.909686,6.49639,6.693379,6.467553,6.114392,4.050502,6.152671,5.815827,6.527592,7.115347,3.704753,6.345268,6.530344,5.095864,6.066466,6.730258,5.900728,6.368788,6.483584,5.761203,4.139285,6.057096,4.81048,7.156562,5.470456,7.104978,6.087636,5.657168,5.723203,6.32889,6.346165,6.620708,6.379518,5.978525,6.289908,5.620372,6.553425,6.275572,6.909936,5.76062,3.78051,6.639829,6.134118,6.221311,6.277542,5.62732,7.153861,6.219314,6.962289,6.534412,6.533613,5.71568,6.781566,6.56546,6.412004,6.590524,6.498638,6.704487,6.523417,6.87672,6.657266,5.13122,6.547844,6.759753,5.425195,6.451695,6.098884,6.188444,6.553014,5.343566,5.122674,6.326573,5.924954,6.581949,5.771848,5.54389,6.032889,5.476068,7.39565,6.654835,6.66915,6.707574,7.109215,5.245655,6.52834,7.22119,6.643002,5.823664,6.745042,6.661313,5.962047,6.492689,5.451461,6.381803,6.487511,6.15246,6.192808,6.683005,5.1253,6.398073,6.985654,4.08192,6.265804,4.563795,6.01545,5.935126,5.705632,6.440663,6.003073,6.214608,6.712948,7.26172,6.490722,5.671161,5.76501,6.629763,6.446841,3.949976,6.518555,6.058816,5.687497,6.467087,7.231446,7.424513,5.885951,6.272965,7.076586,5.541444,6.343034,7.262043,6.876377,6.938184,5.827924,6.855604,5.519795,6.662079,6.711447,6.60823,6.255048,6.787994,6.873789,6.5984,6.518958,6.729682,5.934739,7.044184,6.446309,5.849634,6.325173,6.414934,6.431095,6.753979,4.606447,6.865158,5.657308,4.687882
161,213671_s_at,6.892868,6.882728,7.041383,7.185499,7.244526,7.640601,7.471029,7.449951,7.369141,7.309266,6.705699,7.003364,8.003966,6.606148,7.315775,7.057074,6.729758,7.181261,7.600575,7.092365,7.546382,7.194673,7.39346,6.980107,7.299501,7.170506,7.318215,7.173969,7.537584,7.013672,7.54661,7.109305,7.334869,7.478024,7.643528,7.869692,7.34689,6.99851,7.21082,7.307257,7.637132,7.841674,7.546708,6.831898,7.075454,7.352825,7.288409,7.238393,7.134615,7.319791,7.029316,7.043731,8.110087,7.313045,7.270638,6.765127,7.703286,7.19508,7.945181,7.642904,7.437597,7.147115,8.085096,7.101991,7.116068,7.372172,7.48496,7.325997,7.10309,7.213654,7.073721,7.237444,7.090773,7.190682,7.294935,7.47031,7.245848,7.385595,6.873161,7.141816,7.35489,7.708306,6.675127,7.295618,7.551542,7.327806,7.791068,7.062936,7.634321,7.996053,6.985474,7.287999,7.42914,8.146244,7.100437,7.013491,7.110931,7.159009,7.006156,7.303036,7.58047,7.020272,7.257666,7.217388,6.961192,7.175368,6.93468,6.976881,7.136324,7.487117,7.444856,8.02752,7.594794,7.749792,7.43766,7.504955,7.575174,7.225882,7.019765,8.141299,6.83328,7.719728,7.187099,7.536375,7.416667,7.832541,7.413,7.047242,7.472702,7.206683,7.339476,7.31361,7.61686,7.239926,7.995552,7.354621,7.896269,7.225791,6.777355,7.239072,7.508424,6.957558,7.780206,6.722435,8.02181,7.600653,7.139846,7.013704,7.608409,7.433604,7.549038,6.955388,7.706733,7.472085,7.576702,7.215253,7.861416,7.361774,7.030149
162,224715_at,7.409892,7.687528,7.977412,8.660806,8.464963,8.590273,8.102298,8.88735,8.51388,7.968077,7.785162,8.811757,9.222811,8.529246,8.115282,8.788536,7.79563,7.564455,7.930455,7.856836,8.982714,7.892903,7.495321,7.467287,8.343362,7.876053,8.63624,7.962544,8.494053,8.084002,7.565628,7.92156,7.808083,8.126988,8.575321,8.680897,7.525768,7.657681,7.401166,8.109069,8.144178,8.747365,7.949004,7.204905,8.385509,8.31443,9.525301,8.289068,8.114893,9.26384,7.619245,8.339329,9.539954,8.548545,7.865027,8.577893,8.48044,7.935536,8.334444,9.093287,9.265798,8.382831,8.583994,7.803256,7.804948,7.496806,8.573327,8.823076,7.866204,7.770884,8.162183,8.109271,7.775253,7.624327,7.719867,8.047024,8.196038,7.828932,8.475938,6.885404,7.847409,8.231112,7.96361,8.384637,7.608287,8.138001,8.069177,7.569504,8.753784,7.165469,7.935279,8.443548,8.821466,8.577843,8.36453,8.363774,9.146538,9.40131,8.738951,8.3475,7.839415,7.61527,8.387121,8.986574,7.35725,8.203457,8.572797,7.87968,7.515721,7.322611,8.199109,8.585038,7.954907,8.64108,8.567094,8.232677,8.241661,8.112156,8.222976,8.701547,7.33633,8.485403,7.5856,8.896622,8.193017,7.805664,8.231715,8.386318,8.849122,8.875563,9.048569,8.263486,8.763658,8.363619,9.129245,8.222966,8.509778,8.032968,8.58031,8.344699,8.543913,7.890408,8.975521,7.83926,9.049534,9.355093,8.789401,7.030206,8.379248,8.519607,8.266971,7.452112,8.687028,8.782488,9.227197,7.794607,8.543948,8.459004,7.737009
163,218656_s_at,8.21295,7.034688,8.289493,6.838525,6.69612,7.880985,8.153768,7.293296,8.172704,8.515269,7.921085,7.4742,7.531146,7.328758,8.064507,7.819978,8.452877,7.905682,8.203358,7.93114,6.800182,8.842718,8.268176,7.520799,7.625257,8.387251,8.095103,7.83456,7.584556,8.303478,7.001006,8.123493,8.313828,6.400378,7.202814,6.389239,7.426414,7.822412,8.500753,7.813113,7.736029,7.473106,7.804595,8.040064,7.659295,7.972998,7.640893,7.784632,8.158382,5.93047,8.490806,8.133553,6.547703,8.711158,8.079673,7.091451,8.007158,7.608563,7.819623,6.104445,7.659338,7.525611,7.674714,8.317432,7.223195,8.283505,7.99167,7.867731,7.615315,8.225553,7.322142,7.492297,8.478554,7.960068,7.560918,7.991968,8.041234,6.435434,6.41861,8.388328,7.731717,7.50495,7.932856,7.402763,7.922029,7.808566,7.585357,8.229639,7.627009,6.342071,6.983138,7.974315,5.590308,6.717573,7.971836,7.3214,7.465556,6.887797,7.909134,7.916705,8.798247,7.385109,7.867194,7.367476,8.341788,8.728849,7.289793,7.977818,7.656128,9.031885,7.854498,7.110409,6.554909,6.934368,7.403998,7.945838,7.01779,7.817986,7.489565,7.537619,8.825872,7.573203,8.182025,7.248705,8.458821,7.756616,7.566821,8.425812,6.94635,7.036035,8.102485,7.803602,7.885425,6.731912,7.548161,9.133784,7.908252,7.612871,7.830156,8.055546,7.023013,6.98238,7.152545,8.03496,7.138038,7.362346,8.167923,8.765489,7.257547,8.172873,7.605899,7.783483,6.618531,7.516878,7.408424,7.449812,6.813344,6.819522,7.205658
164,209285_s_at,7.186575,6.998988,6.897476,7.151499,6.735208,7.172801,7.374723,6.856187,6.222116,7.567769,7.04839,7.173075,6.763725,6.747966,6.883482,7.466671,7.418865,6.924838,7.47287,6.739614,6.236977,7.380098,7.163738,6.814073,6.184011,7.511696,6.994705,7.138758,6.782896,7.137072,6.135967,7.272292,7.348268,7.139907,6.377692,6.61471,6.774533,7.270142,7.238607,7.395528,7.482471,6.729889,6.894424,7.286422,7.43954,7.464873,7.05904,7.419352,6.830636,6.28943,7.436508,7.427778,7.159952,7.04858,7.336027,6.952563,7.33099,7.029048,7.116022,6.904874,6.253673,6.687503,7.504191,6.994712,7.271262,7.341917,6.828818,7.624056,7.027746,7.267431,6.992559,7.023633,7.484035,7.216489,6.614404,7.148087,7.896617,6.738919,6.312807,7.449856,7.625786,6.840477,7.121293,6.588117,7.051674,6.844778,6.970187,7.402564,6.798362,6.20372,7.111378,7.267719,6.720507,6.280583,6.89294,6.643708,7.139793,6.415233,6.8321,7.130832,7.621348,6.939137,7.312785,6.779102,6.986169,7.323659,6.976136,6.588528,6.941608,7.967278,7.315287,6.311541,6.88021,7.532741,7.073714,7.078733,6.79175,6.868238,6.590107,7.134129,7.658163,6.769495,7.341969,6.254796,7.259898,7.343516,6.826109,7.203875,6.902441,6.73459,7.628512,7.082879,7.015295,7.377404,6.803796,7.584712,7.238701,7.177692,7.160563,7.448091,7.017821,7.006357,6.920036,7.094369,6.673963,6.275231,7.391733,7.68264,7.314392,7.143346,7.036459,6.987184,6.929569,6.725663,6.782732,6.885722,6.924944,7.062249,6.850049
165,218695_at,6.823153,6.40882,6.480189,6.966137,6.760731,7.951276,7.417804,6.917222,6.431829,5.62306,4.861665,4.518402,7.226167,7.542347,7.147526,7.415967,5.910711,5.798856,7.324428,6.338912,7.738571,6.35639,6.580506,6.352988,7.254981,6.28921,8.160993,6.735256,7.004127,6.469305,7.150872,4.876141,6.561707,6.447319,6.84239,7.458528,7.752914,4.590276,6.933611,6.437673,7.962305,8.705154,7.333106,6.248652,7.652483,5.491347,7.115087,7.04349,7.024088,7.633679,5.510138,6.173563,7.812231,6.835284,6.718843,6.841794,7.302082,6.70551,7.506096,7.655331,7.114682,7.281969,7.606593,7.663877,6.922044,6.978184,7.158124,6.627766,7.236056,6.804848,6.95996,7.28379,5.490054,6.492835,6.751673,6.453326,6.636688,6.888838,6.423174,5.883389,4.158122,6.901453,6.752105,6.744344,7.615908,7.509889,4.776142,6.493058,7.436955,7.730121,7.164172,7.188652,7.187274,8.095038,6.7968,6.580403,7.129692,8.186657,6.818495,6.77894,6.737769,6.796778,7.272831,7.467391,6.622757,6.650117,6.862764,4.840491,6.967603,5.956429,6.856599,6.936487,7.614102,7.205678,7.277188,6.451181,7.275547,7.217487,7.164583,7.172659,5.305818,7.617016,6.515448,7.545161,6.402411,7.478792,7.026336,6.951122,7.188115,7.839736,6.904177,7.119574,7.841901,7.670048,6.603724,6.675877,6.97847,7.188376,6.737282,6.761835,5.61178,6.967687,8.101208,7.006581,8.012105,8.012337,7.53111,4.167976,7.005578,6.928956,6.702871,6.375626,7.962208,7.033201,7.51699,6.988366,7.153645,8.183681,5.9893
